,mileage_per_year,model_year,price,sold
5809,17526,2003,26269.79,yes
5810,11818,2005,84302.58,no
5811,12691,2005,50101.8,yes
5812,16379,1998,9353.32,yes
5813,6893,2009,71222.14,no
5814,33046,2004,32317.43,yes
5815,8610,2010,74276.87,no
5816,9258,2010,89366.83,yes
5817,15463,2000,29001.23,yes
5818,15309,2000,57035.55,yes
5819,7003,2005,89173.5,no
5820,9906,2010,62473.97,yes
5821,8272,2002,81956.85,yes
5822,12833,1999,46086.14,yes
5823,16846,2003,43893.65,yes
5824,7954,1998,27744.34,yes
5825,16250,2000,62149.75,no
5826,15914,2000,66079.3,no
5827,14407,2007,89945.81,no
5828,9409,2003,69128.91,yes
5829,15889,2001,42018.68,yes
5830,8945,2003,65321.91,no
5831,32090,2000,76131.04,yes
5832,11384,2007,84050.01,no
5833,17850,1999,42666.26,yes
5834,20714,2000,25104.69,yes
5835,16270,2012,91717.22,no
5836,17940,1998,31380.96,yes
5837,14126,1998,69751.73,yes
5838,17821,2003,42421.27,yes
5839,10601,1999,76547.04,yes
5840,11896,1998,59477.15,yes
5841,12432,1998,41159.72,yes
5842,11752,2009,37291.24,yes
5843,11715,2008,79884.95,no
5844,19546,2013,82416.29,no
5845,30600,2006,99958.32,no
5846,11330,1999,65355.01,yes
5847,17299,2012,92234.02,no
5848,13850,2007,26868.46,yes
5849,14378,2016,76442.96,no
5850,13228,2007,43705.05,yes
5851,12523,1999,64898.92,yes
5852,11041,2004,83770.84,yes
5853,20468,2012,104850.88,no
5854,15691,1999,56698.26,yes
5855,22842,1998,28955.39,yes
5856,8713,2005,30541.2,yes
5857,10968,2005,59316.98,yes
5858,20097,2012,83926.72,no
5859,15161,2005,78144.33,no
5860,5094,2017,58294.08,yes
5861,15256,1998,37741.81,yes
5862,14480,2003,57101.08,yes
5863,11450,2003,79690.34,yes
5864,17887,2008,50535.2,no
5865,18452,2005,31390.18,yes
5866,11914,1999,36387.28,yes
5867,13220,2000,93606.34,yes
5868,19983,2001,8853.05,yes
5869,10540,1998,35546.81,yes
5870,25672,1999,46598.59,yes
5871,15922,2006,100974.45,yes
5872,14903,2008,79198.99,no
5873,11529,1999,19561.66,yes
5874,9540,2004,107756.38,yes
5875,9853,2004,67787.6,no
5876,10694,2011,64171.42,no
5877,13089,2010,62962.54,yes
5878,4400,2000,25718.98,yes
5879,14908,2007,61122.51,yes
5880,10902,1999,44408.42,yes
5881,9752,2004,95190.96,no
5882,16531,2008,39737.98,yes
5883,23980,2003,90128.08,no
5884,17782,2001,73687.07,no
5885,25517,2001,30933.88,yes
5886,5862,2000,98033.64,yes
5887,16813,2001,93682.67,no
5888,13793,2008,72601.75,yes
5889,15142,2015,89617.42,no
5890,16641,2009,65476.51,no
5891,9875,2006,78558.45,no
5892,17927,2009,89875.74,no
5893,23391,2011,87302.72,no
5894,11110,2003,41751.89,yes
5895,14090,2014,37019.05,yes
5896,12691,2006,39267.97,yes
5897,17833,2000,73674.54,no
5898,14895,2003,106779.75,no
5899,17157,2009,89193.63,no
5900,11343,2011,67946.28,no
5901,17738,2001,35168.93,yes
5902,8324,1998,50628.03,yes
5903,12998,2006,73816.0,yes
5904,19148,2013,47980.36,no
5905,6294,2010,82564.53,yes
5906,10410,2002,94847.15,yes
5907,11891,2011,75040.01,no
5908,15080,1998,79122.84,no
5909,11038,2013,93955.53,no
5910,9815,2013,118929.72,no
5911,11509,2002,90210.53,yes
5912,11828,2004,115756.99,yes
5913,12273,2001,102122.58,no
5914,15439,2006,91543.66,no
5915,15556,2006,50083.47,yes
5916,10631,2001,73809.98,no
5917,11424,2000,27598.09,yes
5918,15903,2004,66612.71,no
5919,15847,2000,98147.0,no
5920,21820,2001,70630.44,no
5921,10444,2005,65518.56,no
5922,8954,2001,49870.45,yes
5923,12364,2000,33217.44,yes
5924,11976,2007,100716.13,no
5925,13296,2003,95280.22,no
5926,19375,2005,77031.56,no
5927,16901,2006,30563.08,yes
5928,12808,2003,93484.11,no
5929,10211,2002,28975.97,yes
5930,19578,2007,48588.31,yes
5931,15277,2000,28873.83,yes
5932,8577,1998,29603.59,yes
5933,11896,2002,50864.13,yes
5934,18898,2001,81873.42,no
5935,9477,2005,51785.14,yes
5936,19418,2008,82067.01,no
5937,8920,2003,50587.73,yes
5938,7452,1998,33661.26,yes
5939,11343,1998,15319.97,yes
5940,9438,2007,82642.18,yes
5941,6962,2002,63943.31,no
5942,14200,1999,59611.42,yes
5943,14489,1998,89115.67,yes
5944,10095,2004,90788.58,yes
5945,21732,2002,37043.52,yes
5946,12370,2000,67125.55,yes
5947,16501,2006,98621.55,no
5948,10116,2011,104294.57,no
5949,8967,2012,72604.16,yes
5950,12357,2001,66976.15,no
5951,20907,2002,52719.09,yes
5952,12877,2009,76779.71,yes
5953,17184,2006,28785.16,yes
5954,9055,2009,68969.5,yes
5955,19748,2000,19247.58,yes
5956,19636,2003,21952.46,yes
5957,10678,2016,114033.21,yes
5958,7452,1999,42775.72,yes
5959,14162,2010,76974.39,yes
5960,11491,2008,47978.72,yes
5961,8008,2005,58359.09,yes
5962,13244,2002,82202.7,no
5963,12482,1998,66775.54,no
5964,15045,1999,88769.82,no
5965,7062,2001,35732.52,yes
5966,11136,2002,95744.02,no
5967,9508,2000,50949.03,yes
5968,14246,1999,75752.6,yes
5969,16265,2005,80383.01,no
5970,16424,1999,53129.13,yes
5971,11361,2009,96991.27,no
5972,14426,2012,79007.41,no
5973,23921,2003,51389.94,yes
5974,17187,1999,6487.69,yes
5975,10650,2013,37251.7,yes
5976,9298,2003,34615.21,yes
5977,12601,1998,81241.55,no
5978,11065,2013,77354.01,no
5979,13134,2002,30779.19,yes
5980,9235,2015,61856.8,yes
5981,13403,2006,79024.34,no
5982,16189,2015,78276.97,no
5983,13548,2001,40006.8,yes
5984,6677,2003,74733.45,yes
5985,14923,2004,36731.6,yes
5986,22144,1998,29443.0,yes
5987,29175,2004,88029.63,no
5988,11502,2013,58454.78,yes
5989,20103,2002,53759.26,yes
5990,15669,2004,106547.51,yes
5991,8758,2006,94206.91,yes
5992,13547,2000,76154.95,yes
5993,16702,1999,12743.53,yes
5994,19349,2014,74606.2,no
5995,11601,1998,47764.99,yes
5996,12622,2013,89084.82,yes
5997,17155,2003,109488.35,yes
5998,12822,2006,88156.67,no
5999,24105,2004,40125.7,yes
6000,11135,2005,111343.03,no
6001,6654,1999,113899.61,yes
6002,13439,2008,80004.25,yes
6003,11089,1999,50129.74,yes
6004,17799,2000,86614.43,no
6005,13682,2003,87789.27,yes
6006,11677,2004,88504.53,yes
6007,7829,2009,62997.04,no
6008,11724,2004,38770.27,yes
6009,13489,2010,90850.63,yes
6010,18949,2002,73665.75,no
6011,13217,2011,39064.49,yes
6012,12811,2003,34890.17,yes
6013,6213,1998,64762.58,yes
6014,10595,2000,80630.07,yes
6015,13777,1998,60363.85,no
6016,20594,2000,77784.26,no
6017,12439,2001,33809.98,yes
6018,11759,2000,48681.98,yes
6019,17211,2006,24036.67,yes
6020,11321,2009,41911.21,yes
6021,8766,2004,90663.59,no
6022,7440,2016,94469.15,yes
6023,7430,2001,60866.18,no
6024,10443,2005,99540.55,yes
6025,17712,2004,49212.89,no
6026,9302,1999,70247.17,yes
6027,21144,2001,95666.1,no
6028,23729,1999,55312.4,yes
6029,10712,2013,85672.16,yes
6030,15341,1999,85503.63,no
6031,15172,2000,104970.73,no
6032,18465,2000,38911.5,yes
6033,14165,2003,30941.53,yes
6034,8418,1998,21719.5,yes
6035,8729,2001,70601.13,yes
6036,10368,2001,27736.63,yes
6037,12263,1998,102726.85,no
6038,18709,1999,85202.49,no
6039,12446,2003,55669.54,yes
6040,13983,2006,43858.92,yes
6041,13050,2004,83074.58,yes
6042,6424,2007,47606.92,yes
6043,16109,2002,83100.6,no
6044,10852,1998,47913.33,yes
6045,16887,2000,59306.93,yes
6046,17682,2006,80332.34,no
6047,14238,2007,105113.45,no
6048,20298,2001,11745.93,yes
6049,15132,2004,84472.01,no
6050,10372,1998,105435.67,yes
6051,6308,2002,99011.39,no
6052,15555,1999,32450.45,yes
6053,13428,2001,59099.98,yes
6054,19388,1999,93555.61,no
6055,18555,1998,70390.09,no
6056,10285,2005,58575.21,yes
6057,11297,2004,54467.92,yes
6058,14332,1999,95343.95,yes
6059,11451,2001,111982.15,yes
6060,23196,2005,68626.21,no
6061,16192,2000,78393.56,no
6062,21381,2000,67063.22,no
6063,8791,2003,86411.94,yes
6064,18724,2002,85490.62,no
6065,10498,2006,61313.82,yes
6066,23011,1999,69608.68,no
6067,15383,2005,32347.92,yes
6068,18992,2000,46169.38,yes
6069,11220,2014,80645.28,yes
6070,18509,2001,18627.22,yes
6071,13721,2001,60332.96,no
6072,15780,2007,84838.43,no
6073,12126,1998,78281.97,yes
6074,9398,1998,46089.56,yes
6075,10422,2008,46379.47,yes
6076,9587,2005,36762.11,yes
6077,7635,2009,65631.66,no
6078,15401,2009,33714.54,yes
6079,10706,2006,63636.99,no
6080,19151,2011,40410.12,yes
6081,7554,1998,9595.35,yes
6082,16680,1999,66900.85,no
6083,13888,2005,49923.81,no
6084,9771,1998,28991.5,yes
6085,8161,2007,73908.79,no
6086,10597,1999,95893.65,no
6087,10643,2011,76187.99,no
6088,10726,2004,82209.25,no
6089,20071,2001,74125.7,no
6090,16744,2010,54723.96,yes
6091,17786,2009,50156.51,yes
6092,23594,2004,67992.29,no
6093,8367,1999,73372.02,yes
6094,5547,2009,51312.72,yes
6095,17416,2003,69114.17,no
6096,23039,2005,61034.74,no
6097,14564,2004,28396.93,yes
6098,12423,2010,65757.44,no
6099,16053,2003,33438.72,yes
6100,19294,2016,70087.82,no
6101,21175,1998,83020.99,no
6102,31226,1998,49259.08,yes
6103,21750,2005,105294.29,no
6104,6739,1999,48261.96,yes
6105,14929,2001,34520.84,yes
6106,21968,2006,48109.83,yes
6107,14320,2004,110098.03,yes
6108,17452,2000,78779.5,no
6109,10230,2002,33657.2,yes
6110,14605,2001,53881.99,no
6111,23956,2010,115764.11,yes
6112,5389,2006,32612.91,yes
6113,15408,2005,101109.4,yes
6114,6785,2002,20991.94,yes
6115,15619,2009,31590.46,yes
6116,8681,2012,88707.63,yes
6117,13422,2010,103850.21,yes
6118,17704,2006,68944.47,no
6119,8374,2004,86348.34,no
6120,12692,2005,37130.46,yes
6121,6301,2011,45652.49,yes
6122,10525,2009,70992.17,no
6123,14300,2001,63088.93,no
6124,15781,1999,90665.04,no
6125,11813,2003,92542.64,no
6126,11453,2011,79329.29,yes
6127,18079,2003,56766.74,yes
6128,13745,2009,107761.01,yes
6129,13782,2012,75641.56,yes
6130,9136,2009,111770.22,no
6131,15815,2013,53681.36,no
6132,12832,2002,75907.95,no
6133,14588,2002,48109.54,yes
6134,15196,2006,84977.1,no
6135,8049,2000,49664.56,yes
6136,8021,2004,56620.17,yes
6137,9088,1998,57865.43,no
6138,13154,2003,52541.42,yes
6139,18547,2014,114542.19,yes
6140,19949,2007,63964.47,no
6141,20440,2010,98901.34,no
6142,15205,2009,56145.24,yes
6143,12954,2001,42588.72,yes
6144,11434,2000,58547.22,yes
6145,9601,2006,41736.59,yes
6146,22138,2001,82351.69,no
6147,22093,1999,40224.57,yes
6148,26756,2011,63072.06,no
6149,13985,2003,104218.96,yes
6150,14650,2005,92573.5,no
6151,15915,2001,96528.71,no
6152,10750,2008,94675.4,no
6153,9849,2005,75682.77,no
6154,20749,1999,81819.66,no
6155,11593,2004,73728.18,no
6156,8275,2010,45846.74,yes
6157,23823,1998,35466.63,yes
6158,16164,1998,101008.95,no
6159,14131,2006,83239.76,yes
6160,3373,2000,58839.78,no
6161,7140,2007,37842.21,yes
6162,14736,2003,102552.38,no
6163,18751,2006,82343.47,no
6164,9773,2009,51722.37,yes
6165,15277,2002,103093.68,yes
6166,16824,2011,99771.98,no
6167,6797,1998,78824.15,yes
6168,18419,2007,63508.97,no
6169,17623,1998,56623.13,no
6170,13505,2000,61259.03,no
6171,15572,2000,41279.5,yes
6172,8922,2005,37139.98,yes
6173,9520,2010,105314.86,yes
6174,22892,1999,38818.42,yes
6175,13901,2003,92132.63,no
6176,14930,2003,75199.76,yes
6177,11078,2014,98058.7,yes
6178,10642,2008,24709.14,yes
6179,20616,1999,42941.66,yes
6180,10441,2006,27310.88,yes
6181,14304,1998,26009.19,yes
6182,9367,2011,100500.03,no
6183,12939,2003,47541.53,yes
6184,11128,2002,43236.43,no
6185,12344,2000,41817.92,yes
6186,12160,1999,81712.13,no
6187,11196,1998,58489.91,yes
6188,6910,2007,82988.39,yes
6189,13199,2004,34854.41,yes
6190,13673,2001,31177.74,yes
6191,22565,2010,53360.93,yes
6192,11777,1998,46195.2,yes
6193,15039,1999,37028.2,yes
6194,15098,1999,41014.61,no
6195,7570,2002,87576.69,no
6196,10661,2001,45588.01,yes
6197,16859,2006,52209.64,yes
6198,17470,2010,32798.23,yes
6199,9382,1998,51604.09,yes
6200,17074,2012,58161.32,yes
6201,18749,2001,13574.33,yes
6202,14063,2002,113795.94,yes
6203,18621,2004,40274.33,yes
6204,15615,2000,78975.71,no
6205,12696,1999,52228.07,yes
6206,18558,1999,76186.08,no
6207,7017,2003,35912.56,yes
6208,31169,2002,49179.12,yes
6209,10321,2001,9622.5,yes
6210,18804,1999,12377.95,yes
6211,10172,2003,40411.81,yes
6212,27925,2005,28277.0,yes
6213,7048,1999,27937.16,yes
6214,7353,2016,69376.83,no
6215,10037,1999,36762.25,yes
6216,21754,2002,7742.22,yes
6217,13148,2010,84631.42,no
6218,12746,2003,39696.87,yes
6219,12718,2003,50502.81,yes
6220,20516,2013,106194.47,no
6221,13624,2002,36402.05,yes
6222,15824,2009,89688.52,no
6223,21421,2001,54564.28,yes
6224,26997,2000,24703.07,yes
6225,16795,2013,112936.24,no
6226,11920,2004,45846.43,yes
6227,13286,2001,82405.72,no
6228,18462,2006,89266.99,no
6229,9386,2014,44984.32,no
6230,16725,2011,112607.71,yes
6231,21285,2006,50946.27,yes
6232,19719,2001,74516.88,no
6233,11359,2007,68690.9,no
6234,14972,2008,101698.25,yes
6235,22961,2003,86773.06,no
6236,13804,2006,98629.27,no
6237,19782,2000,104821.68,no
6238,13984,1999,51981.07,yes
6239,11619,2009,91960.78,no
6240,4894,2005,38380.53,yes
6241,9634,1998,58416.2,yes
6242,10921,2001,46214.66,yes
6243,6098,1998,59736.55,yes
6244,12937,2004,48636.5,no
6245,12310,2007,103961.37,no
6246,17713,2000,41865.68,no
6247,15723,2000,86238.45,no
6248,16747,2000,49593.92,yes
6249,6989,2001,68924.52,no
6250,14762,2007,55333.04,yes
6251,20538,2003,55485.93,yes
6252,10309,1999,96176.92,yes
6253,11996,2001,66758.07,yes
6254,15399,2004,53936.76,yes
6255,11922,2011,31158.92,yes
6256,11551,2003,33633.45,yes
6257,14024,2007,30310.88,yes
6258,11366,2007,52255.7,yes
6259,13108,2002,71064.55,yes
6260,18954,2011,104939.44,yes
6261,10866,2000,60417.14,no
6262,22239,2002,84561.84,no
6263,9042,2009,58781.22,yes
6264,8438,2008,97912.99,no
6265,12990,2003,62142.9,yes
6266,8195,2001,38125.65,yes
6267,12746,2000,33576.69,yes
6268,21534,2004,67246.29,no
6269,19600,1999,85284.52,no
6270,12489,2006,45663.04,yes
6271,6696,1998,33560.81,yes
6272,12438,2008,93857.82,no
6273,26206,1999,82144.58,no
6274,16169,2001,30021.35,yes
6275,13064,2009,39598.96,yes
6276,12017,2003,80259.57,no
6277,11395,2001,59046.57,yes
6278,10905,2003,54081.59,yes
6279,10271,2005,27102.78,yes
6280,11375,2010,96321.69,no
6281,13773,1999,81688.79,yes
6282,14235,1999,33040.43,yes
6283,13517,2006,47011.14,no
6284,19234,2006,49156.12,no
6285,10130,2004,41703.46,yes
6286,16413,2006,58287.23,yes
6287,14600,2009,104165.58,yes
6288,14409,1999,67137.81,yes
6289,21520,1999,57713.59,no
6290,18845,2006,59721.06,yes
6291,15900,2004,31243.55,yes
6292,15533,1998,60573.14,no
6293,15247,2000,31899.95,yes
6294,11587,2001,67828.85,yes
6295,13965,1998,25533.71,yes
6296,8790,2000,99619.68,no
6297,23559,1999,47172.07,yes
6298,10709,2002,48899.48,yes
6299,17854,2013,89151.5,no
6300,12030,2000,18979.73,yes
6301,19543,2004,49257.62,yes
6302,11272,2002,69398.79,yes
6303,14756,2003,33605.05,yes
6304,10580,2001,46580.05,yes
6305,7698,2001,102815.79,yes
6306,9030,2002,40366.86,yes
6307,15182,2002,82199.43,no
6308,12151,1998,14176.65,yes
6309,3299,2012,63878.53,no
6310,15506,2001,101445.17,no
6311,7269,2004,63695.98,yes
6312,11264,1999,70319.95,no
6313,17749,2000,33624.96,yes
6314,14697,1999,40554.2,no
6315,9084,2000,74047.68,yes
6316,10116,1999,56641.19,yes
6317,15441,2000,85717.16,no
6318,12997,2014,40056.43,yes
6319,15506,2001,31492.62,yes
6320,32435,2014,92137.62,no
6321,12690,2012,50941.96,yes
6322,7292,2004,87035.2,no
6323,15567,2002,38683.45,yes
6324,17946,1998,33273.89,yes
6325,4449,1999,20164.44,yes
6326,12107,1998,59877.7,no
6327,9934,1999,46620.95,yes
6328,13821,1999,90066.83,no
6329,25892,2009,39578.66,yes
6330,19073,2003,13815.0,yes
6331,18086,2001,60916.15,no
6332,12315,2001,81745.18,no
6333,7588,2009,82801.67,yes
6334,15481,2005,105755.86,yes
6335,8827,2001,88909.49,yes
6336,12073,2006,85794.15,yes
6337,10734,2015,37987.3,yes
6338,13852,2002,45071.08,yes
6339,9254,2000,82447.73,no
6340,14149,1998,68404.88,no
6341,8096,2000,71923.79,no
6342,17146,2014,103116.75,yes
6343,11564,2004,69354.31,no
6344,12050,2000,42950.35,yes
6345,14244,2010,64029.41,no
6346,9969,2005,89092.01,yes
6347,12116,2006,23483.61,yes
6348,15355,2008,63602.22,no
6349,28874,2008,81825.34,no
6350,10647,1999,64768.12,no
6351,12782,2009,53072.67,yes
6352,9462,2000,28132.63,yes
6353,9649,2003,15243.85,yes
6354,14343,2000,79005.64,no
6355,31167,2000,68485.77,no
6356,15209,2003,31661.81,yes
6357,16217,2001,64799.18,yes
6358,9388,2005,87443.86,no
6359,6427,2001,92523.91,no
6360,16682,2002,27165.64,yes
6361,15838,2015,78410.73,no
6362,16158,2003,88503.52,no
6363,11826,1998,87872.69,no
6364,15531,2008,90160.7,no
6365,7726,2008,44237.92,yes
6366,10515,2008,82713.13,no
6367,27872,2009,42863.53,yes
6368,9053,2009,49770.93,yes
6369,20836,2003,64793.18,no
6370,12969,2006,107004.95,yes
6371,10293,2001,46014.84,no
6372,18342,2007,106801.47,yes
6373,17202,2010,86457.17,no
6374,15436,2002,19265.48,yes
6375,16631,2014,42213.84,yes
6376,11497,2009,80193.39,no
6377,14664,2003,99155.67,yes
6378,7237,1998,75076.46,no
6379,12764,2013,107095.75,yes
6380,15314,2009,105881.7,no
6381,10043,1998,79641.5,yes
6382,14708,2005,93654.11,no
6383,12768,2003,27274.02,yes
6384,9605,2001,30113.92,yes
6385,5543,1998,35276.49,yes
6386,15278,2008,50148.81,yes
6387,20313,2002,47954.11,yes
6388,9593,2001,74809.55,no
6389,18895,2008,45684.23,yes
6390,11625,2006,81761.09,no
6391,16601,2005,90366.63,no
6392,13452,2001,89386.19,no
6393,25270,2005,45840.88,yes
6394,8565,2006,30972.94,yes
6395,14565,2008,74752.8,yes
6396,11914,2005,89285.24,yes
6397,10376,2002,49158.75,yes
6398,14117,2003,89674.8,no
6399,14377,2004,71485.36,no
6400,13004,2014,75968.53,yes
6401,20994,2006,89259.18,no
6402,21815,1999,51263.59,yes
6403,29574,2009,100289.19,yes
6404,5740,2000,73934.8,no
6405,8729,2006,57658.43,yes
6406,25501,2008,66368.74,no
6407,20495,2000,54433.31,yes
6408,11279,1998,37776.56,yes
6409,15307,1999,18916.46,yes
6410,11218,2001,46556.27,yes
6411,11663,2005,71697.79,no
6412,10844,2009,60480.94,no
6413,13395,2004,98640.58,yes
6414,18669,2005,75319.78,no
6415,7298,2003,44550.84,yes
6416,30729,2007,22003.01,yes
6417,24135,2001,100572.36,yes
6418,20083,2002,76250.94,no
6419,11548,2009,92704.33,no
6420,23995,2004,44199.77,yes
6421,20378,1998,79947.11,no
6422,18683,2009,37231.03,yes
6423,31256,1999,46969.03,no
6424,11891,2010,45077.49,yes
6425,12027,2005,53162.78,yes
6426,16712,2008,51676.98,yes
6427,15339,2005,98723.43,no
6428,9168,1998,74280.96,no
6429,7600,2010,84600.89,no
6430,19068,2000,38631.23,yes
6431,12737,2001,51946.19,yes
6432,18156,1998,66723.31,no
6433,13953,2001,68252.54,yes
6434,12452,2004,42165.67,yes
6435,25183,2004,29339.27,yes
6436,10066,2000,30247.68,yes
6437,18155,2003,110187.07,yes
6438,16758,2001,59954.46,yes
6439,10568,2007,45587.14,yes
6440,14125,2011,80293.35,yes
6441,9670,2004,49166.63,yes
6442,28547,2003,59016.5,yes
6443,19398,2001,76590.69,no
6444,21320,1998,32458.25,yes
6445,11676,2000,35277.07,yes
6446,11814,2001,55450.78,yes
6447,9482,2010,98127.5,no
6448,19817,1999,59909.21,yes
6449,16583,2011,74190.15,no
6450,13499,2009,99073.34,no
6451,15074,2012,72139.41,no
6452,14083,2011,112519.27,no
6453,11809,1998,68818.01,no
6454,27325,2012,36230.05,yes
6455,18655,2000,48505.15,yes
6456,14076,2010,67539.34,no
6457,13601,2001,22172.83,yes
6458,9141,2014,88633.59,yes
6459,12356,2002,84657.7,no
6460,18232,2011,58157.57,yes
6461,19685,2011,64240.22,no
6462,15612,2012,93987.74,no
6463,15970,2002,90011.12,no
6464,10114,2008,86916.84,yes
6465,20197,2000,40431.76,yes
6466,13547,2007,50918.51,yes
6467,8834,2003,57375.14,yes
6468,12629,2012,64401.11,no
6469,29069,2004,51155.87,yes
6470,17986,2005,25453.97,yes
6471,11790,2008,110827.05,yes
6472,17782,2002,103679.44,yes
6473,11839,2010,75666.58,no
6474,19156,2011,75284.51,no
6475,11516,2001,79969.66,no
6476,13713,1998,51976.9,yes
6477,17734,2011,89438.8,no
6478,15957,1998,20513.27,yes
6479,6305,2005,71329.22,yes
6480,14726,2005,104775.24,yes
6481,10835,2001,61226.6,yes
6482,17064,1999,93574.41,no
6483,19336,1998,93829.67,no
6484,10068,2006,43173.92,yes
6485,14946,2001,58669.34,yes
6486,14356,2002,92120.62,no
6487,12628,2009,94468.3,yes
6488,11351,1999,103253.06,no
6489,12298,2010,42686.69,yes
6490,10486,1998,71579.46,no
6491,18605,2000,43234.69,yes
6492,10663,2004,70211.0,no
6493,19124,2003,19889.78,yes
6494,11165,2007,69158.13,yes
6495,13633,2002,51999.59,no
6496,13010,2011,95820.1,no
6497,10154,2010,105798.05,yes
6498,8088,2011,83316.83,yes
6499,12813,2009,87048.9,yes
6500,22463,1998,51244.01,no
6501,15617,2005,75526.3,no
6502,9587,2002,56673.6,yes
6503,9871,2005,32484.58,yes
6504,9981,2003,78184.36,yes
6505,15005,2000,56551.67,yes
6506,12158,2004,83399.02,no
6507,8000,2010,83274.15,no
6508,8086,2001,83028.28,no
6509,10072,2003,97388.25,no
6510,11652,2011,52510.84,yes
6511,8787,2011,53689.91,yes
6512,13781,2000,18116.09,yes
6513,7000,2000,25395.25,yes
6514,8757,2000,50790.83,no
6515,7183,2000,60101.47,no
6516,14672,2008,28504.7,yes
6517,14874,2002,76081.36,yes
6518,20146,1998,74931.06,no
6519,8834,2007,50612.12,yes
6520,14827,2006,99551.03,yes
6521,19600,2003,20943.92,yes
6522,16908,1998,96628.69,no
6523,16896,2000,57531.55,yes
6524,13241,2002,26703.07,yes
6525,11320,2007,96894.71,no
6526,11263,1998,59269.24,yes
6527,10274,2013,45940.75,yes
6528,15392,2000,68857.75,no
6529,8350,2001,74647.16,yes
6530,5443,2009,44385.56,yes
6531,15484,2002,89257.91,no
6532,15985,2007,39594.84,yes
6533,5130,2004,45705.88,no
6534,23470,1998,5302.65,yes
6535,15006,2001,60813.62,no
6536,11266,2006,90650.02,no
6537,27948,2006,39685.45,yes
6538,19517,2005,47440.12,yes
6539,10310,2006,24262.63,yes
6540,14461,2000,75537.16,yes
6541,10890,2002,97617.03,yes
6542,13727,1998,76082.13,yes
6543,7202,2003,54865.36,no
6544,10624,2004,76838.86,no
6545,8860,2008,61635.57,no
6546,11748,2000,84469.03,yes
6547,16236,2000,101207.55,no
6548,15990,1999,88525.89,no
6549,17174,2001,32149.63,yes
6550,12211,2004,47107.99,yes
6551,15564,2004,62874.07,no
6552,11522,2010,58858.0,yes
